,Unnamed: 0,index,word,contain_ceo,last_aei,length,space,start
22225,22225,26832,Fiscal Cliff,0,0,12,1,0
22226,22226,26833,At Politico,0,0,11,1,0
22227,22227,26833,John Bresnahan,0,0,14,1,0
22228,22228,26833,Carrie Budoff,0,0,13,1,0
22229,22229,26833,Manu Raju,0,0,9,1,0
22230,22230,26833,Jake Sherman,0,0,12,1,0
22231,22231,26833,Fiscal Cliff,0,0,12,1,0
22232,22232,26834,At Politico,0,0,11,1,0
22233,22233,26834,John Bresnahan,0,0,14,1,0
22234,22234,26834,Carrie Budoff,0,0,13,1,0
22235,22235,26834,Manu Raju,0,0,9,1,0
22236,22236,26834,Jake Sherman,0,0,12,1,0
22237,22237,26834,Fiscal Cliff,0,0,12,1,0
22238,22238,26835,At Politico,0,0,11,1,0
22239,22239,26835,John Bresnahan,0,0,14,1,0
22240,22240,26835,Carrie Budoff,0,0,13,1,0
22241,22241,26835,Manu Raju,0,0,9,1,0
22242,22242,26835,Jake Sherman,0,0,12,1,0
22243,22243,26835,Fiscal Cliff,0,0,12,1,0
22244,22244,26836,At Politico,0,0,11,1,0
22245,22245,26836,John Bresnahan,0,0,14,1,0
22246,22246,26836,Carrie Budoff,0,0,13,1,0
22247,22247,26836,Manu Raju,0,0,9,1,0
22248,22248,26836,Jake Sherman,0,0,12,1,0
22249,22249,26836,Fiscal Cliff,0,0,12,1,0
22250,22250,26837,At Politico,0,0,11,1,0
22251,22251,26837,John Bresnahan,0,0,14,1,0
22252,22252,26837,Carrie Budoff,0,0,13,1,0
22253,22253,26837,Manu Raju,0,0,9,1,0
22254,22254,26837,Jake Sherman,0,0,12,1,0
22255,22255,26837,Fiscal Cliff,0,0,12,1,0
22256,22256,26838,At Politico,0,0,11,1,0
22257,22257,26838,John Bresnahan,0,0,14,1,0
22258,22258,26838,Carrie Budoff,0,0,13,1,0
22259,22259,26838,Manu Raju,0,0,9,1,0
22260,22260,26838,Jake Sherman,0,0,12,1,0
22261,22261,26838,Fiscal Cliff,0,0,12,1,0
22262,22262,26839,At Politico,0,0,11,1,0
22263,22263,26839,John Bresnahan,0,0,14,1,0
22264,22264,26839,Carrie Budoff,0,0,13,1,0
22265,22265,26839,Manu Raju,0,0,9,1,0
22266,22266,26839,Jake Sherman,0,0,12,1,0
22267,22267,26839,Fiscal Cliff,0,0,12,1,0
22268,22268,26840,At Politico,0,0,11,1,0
22269,22269,26840,John Bresnahan,0,0,14,1,0
22270,22270,26840,Carrie Budoff,0,0,13,1,0
22271,22271,26840,Manu Raju,0,0,9,1,0
22272,22272,26840,Jake Sherman,0,0,12,1,0
22273,22273,26840,Fiscal Cliff,0,0,12,1,0
22274,22274,26841,At Politico,0,0,11,1,0
22275,22275,26841,John Bresnahan,0,0,14,1,0
22276,22276,26841,Carrie Budoff,0,0,13,1,0
22277,22277,26841,Manu Raju,0,0,9,1,0
22278,22278,26841,Jake Sherman,0,0,12,1,0
22279,22279,26841,Fiscal Cliff,0,0,12,1,0
22280,22280,26842,At Politico,0,0,11,1,0
22281,22281,26842,John Bresnahan,0,0,14,1,0
22282,22282,26842,Carrie Budoff,0,0,13,1,0
22283,22283,26842,Manu Raju,0,0,9,1,0
22284,22284,26842,Jake Sherman,0,0,12,1,0
22285,22285,26842,Fiscal Cliff,0,0,12,1,0
22286,22286,26843,At Politico,0,0,11,1,0
22287,22287,26843,John Bresnahan,0,0,14,1,0
22288,22288,26843,Carrie Budoff,0,0,13,1,0
22289,22289,26843,Manu Raju,0,0,9,1,0
22290,22290,26843,Jake Sherman,0,0,12,1,0
22291,22291,26843,Fiscal Cliff,0,0,12,1,0
22292,22292,26844,At Politico,0,0,11,1,0
22293,22293,26844,John Bresnahan,0,0,14,1,0
22294,22294,26844,Carrie Budoff,0,0,13,1,0
22295,22295,26844,Manu Raju,0,0,9,1,0
22296,22296,26844,Jake Sherman,0,0,12,1,0
22297,22297,26844,Fiscal Cliff,0,0,12,1,0
22298,22298,26845,At Politico,0,0,11,1,0
22299,22299,26845,John Bresnahan,0,0,14,1,0
22300,22300,26845,Carrie Budoff,0,0,13,1,0
22301,22301,26845,Manu Raju,0,0,9,1,0
22302,22302,26845,Jake Sherman,0,0,12,1,0
22303,22303,26845,Fiscal Cliff,0,0,12,1,0
22304,22304,26846,At Politico,0,0,11,1,0
22305,22305,26846,John Bresnahan,0,0,14,1,0
22306,22306,26846,Carrie Budoff,0,0,13,1,0
22307,22307,26846,Manu Raju,0,0,9,1,0
22308,22308,26846,Jake Sherman,0,0,12,1,0
22309,22309,26846,Fiscal Cliff,0,0,12,1,0
22310,22310,26847,At Politico,0,0,11,1,0
22311,22311,26847,John Bresnahan,0,0,14,1,0
22312,22312,26847,Carrie Budoff,0,0,13,1,0
22313,22313,26847,Manu Raju,0,0,9,1,0
22314,22314,26847,Jake Sherman,0,0,12,1,0
22315,22315,26847,Fiscal Cliff,0,0,12,1,0
22316,22316,26848,At Politico,0,0,11,1,0
22317,22317,26848,John Bresnahan,0,0,14,1,0
22318,22318,26848,Carrie Budoff,0,0,13,1,0
22319,22319,26848,Manu Raju,0,0,9,1,0
22320,22320,26848,Jake Sherman,0,0,12,1,0
22321,22321,26848,Fiscal Cliff,0,0,12,1,0
22322,22322,26849,At Politico,0,0,11,1,0
22323,22323,26849,John Bresnahan,0,0,14,1,0
22324,22324,26849,Carrie Budoff,0,0,13,1,0
22325,22325,26849,Manu Raju,0,0,9,1,0
22326,22326,26849,Jake Sherman,0,0,12,1,0
22327,22327,26849,Fiscal Cliff,0,0,12,1,0
22328,22328,26850,At Politico,0,0,11,1,0
22329,22329,26850,John Bresnahan,0,0,14,1,0
22330,22330,26850,Carrie Budoff,0,0,13,1,0
22331,22331,26850,Manu Raju,0,0,9,1,0
22332,22332,26850,Jake Sherman,0,0,12,1,0
22333,22333,26850,Fiscal Cliff,0,0,12,1,0
22334,22334,26851,At Politico,0,0,11,1,0
22335,22335,26851,John Bresnahan,0,0,14,1,0
22336,22336,26851,Carrie Budoff,0,0,13,1,0
22337,22337,26851,Manu Raju,0,0,9,1,0
22338,22338,26851,Jake Sherman,0,0,12,1,0
22339,22339,26851,Fiscal Cliff,0,0,12,1,0
22340,22340,26852,At Politico,0,0,11,1,0
22341,22341,26852,John Bresnahan,0,0,14,1,0
22342,22342,26852,Carrie Budoff,0,0,13,1,0
22343,22343,26852,Manu Raju,0,0,9,1,0
22344,22344,26852,Jake Sherman,0,0,12,1,0
22345,22345,26852,Fiscal Cliff,0,0,12,1,0
22346,22346,26853,At Politico,0,0,11,1,0
22347,22347,26853,John Bresnahan,0,0,14,1,0
22348,22348,26853,Carrie Budoff,0,0,13,1,0
22349,22349,26853,Manu Raju,0,0,9,1,0
22350,22350,26853,Jake Sherman,0,0,12,1,0
22351,22351,26853,Fiscal Cliff,0,0,12,1,0
22352,22352,26871,But The,0,1,7,1,1
22353,22353,26871,White House,0,1,11,1,0
22354,22354,26872,But The,0,1,7,1,1
22355,22355,26872,White House,0,1,11,1,0
22356,22356,26873,But The,0,1,7,1,1
22357,22357,26873,White House,0,1,11,1,0
22358,22358,26874,But The,0,1,7,1,1
22359,22359,26874,White House,0,1,11,1,0
22360,22360,26875,But The,0,1,7,1,1
22361,22361,26875,White House,0,1,11,1,0
22362,22362,26876,But The,0,1,7,1,1
22363,22363,26876,White House,0,1,11,1,0
22364,22364,26877,But The,0,1,7,1,1
22365,22365,26877,White House,0,1,11,1,0
22366,22366,26878,But The,0,1,7,1,1
22367,22367,26878,White House,0,1,11,1,0
22368,22368,26879,But The,0,1,7,1,1
22369,22369,26879,White House,0,1,11,1,0
22370,22370,26880,But The,0,1,7,1,1
22371,22371,26880,White House,0,1,11,1,0
22372,22372,26881,And The,0,1,7,1,1
22373,22373,26881,White House,0,1,11,1,0
22374,22374,26882,And The,0,1,7,1,1
22375,22375,26882,White House,0,1,11,1,0
22376,22376,26883,And The,0,1,7,1,1
22377,22377,26883,White House,0,1,11,1,0
22378,22378,26884,And The,0,1,7,1,1
22379,22379,26884,White House,0,1,11,1,0
22380,22380,26885,And The,0,1,7,1,1
22381,22381,26885,White House,0,1,11,1,0
22382,22382,26886,And The,0,1,7,1,1
22383,22383,26886,White House,0,1,11,1,0
22384,22384,26887,And The,0,1,7,1,1
22385,22385,26887,White House,0,1,11,1,0
22386,22386,26888,And The,0,1,7,1,1
22387,22387,26888,White House,0,1,11,1,0
22388,22388,26889,And The,0,1,7,1,1
22389,22389,26889,White House,0,1,11,1,0
22390,22390,26890,And The,0,1,7,1,1
22391,22391,26890,White House,0,1,11,1,0
22392,22392,26891,And The,0,1,7,1,1
22393,22393,26891,White House,0,1,11,1,0
22394,22394,26892,And The,0,1,7,1,1
22395,22395,26892,White House,0,1,11,1,0
22396,22396,26893,And The,0,1,7,1,1
22397,22397,26893,White House,0,1,11,1,0
22398,22398,26894,And The,0,1,7,1,1
22399,22399,26894,White House,0,1,11,1,0
22400,22400,26895,And The,0,1,7,1,1
22401,22401,26895,White House,0,1,11,1,0
22402,22402,26896,And The,0,1,7,1,1
22403,22403,26896,White House,0,1,11,1,0
22404,22404,26897,And The,0,1,7,1,1
22405,22405,26897,White House,0,1,11,1,0
22406,22406,26898,And The,0,1,7,1,1
22407,22407,26898,White House,0,1,11,1,0
22408,22408,26899,And The,0,1,7,1,1
22409,22409,26899,White House,0,1,11,1,0
22410,22410,26900,And The,0,1,7,1,1
22411,22411,26900,White House,0,1,11,1,0
22412,22412,26901,And The,0,1,7,1,1
22413,22413,26901,White House,0,1,11,1,0
22414,22414,26902,And The,0,1,7,1,1
22415,22415,26902,White House,0,1,11,1,0
22416,22416,26903,Last Friday,0,0,11,1,1
22417,22417,26903,Harry Reid,0,0,10,1,0
22418,22418,26903,John Boehner,0,0,12,1,0
22419,22419,26903,The House,0,1,9,1,0
22420,22420,26903,The White,0,1,9,1,0
22421,22421,26904,Last Friday,0,0,11,1,1
22422,22422,26904,Harry Reid,0,0,10,1,0
22423,22423,26904,John Boehner,0,0,12,1,0
22424,22424,26904,The House,0,1,9,1,0
22425,22425,26904,The White,0,1,9,1,0
22426,22426,26905,Last Friday,0,0,11,1,1
22427,22427,26905,Harry Reid,0,0,10,1,0
22428,22428,26905,John Boehner,0,0,12,1,0
22429,22429,26905,The House,0,1,9,1,0
22430,22430,26905,The White,0,1,9,1,0
22431,22431,26906,Last Friday,0,0,11,1,1
22432,22432,26906,Harry Reid,0,0,10,1,0
22433,22433,26906,John Boehner,0,0,12,1,0
22434,22434,26906,The House,0,1,9,1,0
22435,22435,26906,The White,0,1,9,1,0
22436,22436,26907,Last Friday,0,0,11,1,1
22437,22437,26907,Harry Reid,0,0,10,1,0
22438,22438,26907,John Boehner,0,0,12,1,0
22439,22439,26907,The House,0,1,9,1,0
22440,22440,26907,The White,0,1,9,1,0
22441,22441,26908,Last Friday,0,0,11,1,1
22442,22442,26908,Harry Reid,0,0,10,1,0
22443,22443,26908,John Boehner,0,0,12,1,0
22444,22444,26908,The House,0,1,9,1,0
22445,22445,26908,The White,0,1,9,1,0
22446,22446,26909,Last Friday,0,0,11,1,1
22447,22447,26909,Harry Reid,0,0,10,1,0
22448,22448,26909,John Boehner,0,0,12,1,0
22449,22449,26909,The House,0,1,9,1,0
22450,22450,26909,The White,0,1,9,1,0
22451,22451,26910,Last Friday,0,0,11,1,1
22452,22452,26910,Harry Reid,0,0,10,1,0
22453,22453,26910,John Boehner,0,0,12,1,0
22454,22454,26910,The House,0,1,9,1,0
22455,22455,26910,The White,0,1,9,1,0
22456,22456,26911,Last Friday,0,0,11,1,1
22457,22457,26911,Harry Reid,0,0,10,1,0
22458,22458,26911,John Boehner,0,0,12,1,0
22459,22459,26911,The House,0,1,9,1,0
22460,22460,26911,The White,0,1,9,1,0
22461,22461,26912,Last Friday,0,0,11,1,1
22462,22462,26912,Harry Reid,0,0,10,1,0
22463,22463,26912,John Boehner,0,0,12,1,0
22464,22464,26912,The House,0,1,9,1,0
22465,22465,26912,The White,0,1,9,1,0
22466,22466,26913,Last Friday,0,0,11,1,1
22467,22467,26913,Harry Reid,0,0,10,1,0
22468,22468,26913,John Boehner,0,0,12,1,0
22469,22469,26913,The House,0,1,9,1,0
22470,22470,26913,The White,0,1,9,1,0
22471,22471,26914,Last Friday,0,0,11,1,1
22472,22472,26914,Harry Reid,0,0,10,1,0
22473,22473,26914,John Boehner,0,0,12,1,0
22474,22474,26914,The House,0,1,9,1,0
22475,22475,26914,The White,0,1,9,1,0
22476,22476,26915,Last Friday,0,0,11,1,1
22477,22477,26915,Harry Reid,0,0,10,1,0
22478,22478,26915,John Boehner,0,0,12,1,0
22479,22479,26915,The House,0,1,9,1,0
22480,22480,26915,The White,0,1,9,1,0
22481,22481,26916,Last Friday,0,0,11,1,1
22482,22482,26916,Harry Reid,0,0,10,1,0
22483,22483,26916,John Boehner,0,0,12,1,0
22484,22484,26916,The House,0,1,9,1,0
22485,22485,26916,The White,0,1,9,1,0
22486,22486,26917,Last Friday,0,0,11,1,1
22487,22487,26917,Harry Reid,0,0,10,1,0
22488,22488,26917,John Boehner,0,0,12,1,0
22489,22489,26917,The House,0,1,9,1,0
22490,22490,26917,The White,0,1,9,1,0
22491,22491,26918,Last Friday,0,0,11,1,1
22492,22492,26918,Harry Reid,0,0,10,1,0
22493,22493,26918,John Boehner,0,0,12,1,0
22494,22494,26918,The House,0,1,9,1,0
22495,22495,26918,The White,0,1,9,1,0
22496,22496,26919,Last Friday,0,0,11,1,1
22497,22497,26919,Harry Reid,0,0,10,1,0
22498,22498,26919,John Boehner,0,0,12,1,0
22499,22499,26919,The House,0,1,9,1,0
22500,22500,26919,The White,0,1,9,1,0
22501,22501,26920,Last Friday,0,0,11,1,1
22502,22502,26920,Harry Reid,0,0,10,1,0
22503,22503,26920,John Boehner,0,0,12,1,0
22504,22504,26920,The House,0,1,9,1,0
22505,22505,26920,The White,0,1,9,1,0
22506,22506,26921,Last Friday,0,0,11,1,1
22507,22507,26921,Harry Reid,0,0,10,1,0
22508,22508,26921,John Boehner,0,0,12,1,0
22509,22509,26921,The House,0,1,9,1,0
22510,22510,26921,The White,0,1,9,1,0
22511,22511,26922,Last Friday,0,0,11,1,1
22512,22512,26922,Harry Reid,0,0,10,1,0
22513,22513,26922,John Boehner,0,0,12,1,0
22514,22514,26922,The House,0,1,9,1,0
22515,22515,26922,The White,0,1,9,1,0
22516,22516,26923,Last Friday,0,0,11,1,1
22517,22517,26923,Harry Reid,0,0,10,1,0
22518,22518,26923,John Boehner,0,0,12,1,0
22519,22519,26923,The House,0,1,9,1,0
22520,22520,26923,The White,0,1,9,1,0
22521,22521,26924,Last Friday,0,0,11,1,1
22522,22522,26924,Harry Reid,0,0,10,1,0
22523,22523,26924,John Boehner,0,0,12,1,0
22524,22524,26924,The House,0,1,9,1,0
22525,22525,26924,The White,0,1,9,1,0
22526,22526,26925,Last Friday,0,0,11,1,1
22527,22527,26925,Harry Reid,0,0,10,1,0
22528,22528,26925,John Boehner,0,0,12,1,0
22529,22529,26925,The House,0,1,9,1,0
22530,22530,26925,The White,0,1,9,1,0
22531,22531,26926,Last Friday,0,0,11,1,1
22532,22532,26926,Harry Reid,0,0,10,1,0
22533,22533,26926,John Boehner,0,0,12,1,0
22534,22534,26926,The House,0,1,9,1,0
22535,22535,26926,The White,0,1,9,1,0
22536,22536,26927,Last Friday,0,0,11,1,1
22537,22537,26927,Harry Reid,0,0,10,1,0
22538,22538,26927,John Boehner,0,0,12,1,0
22539,22539,26927,The House,0,1,9,1,0
22540,22540,26927,The White,0,1,9,1,0
22541,22541,26928,Last Friday,0,0,11,1,1
22542,22542,26928,Harry Reid,0,0,10,1,0
22543,22543,26928,John Boehner,0,0,12,1,0
22544,22544,26928,The House,0,1,9,1,0
22545,22545,26928,The White,0,1,9,1,0
22546,22546,26929,Last Friday,0,0,11,1,1
22547,22547,26929,Harry Reid,0,0,10,1,0
22548,22548,26929,John Boehner,0,0,12,1,0
22549,22549,26929,The House,0,1,9,1,0
22550,22550,26929,The White,0,1,9,1,0
22551,22551,26930,Last Friday,0,0,11,1,1
22552,22552,26930,Harry Reid,0,0,10,1,0
22553,22553,26930,John Boehner,0,0,12,1,0
22554,22554,26930,The House,0,1,9,1,0
22555,22555,26930,The White,0,1,9,1,0
22556,22556,26931,Last Friday,0,0,11,1,1
22557,22557,26931,Harry Reid,0,0,10,1,0
22558,22558,26931,John Boehner,0,0,12,1,0
22559,22559,26931,The House,0,1,9,1,0
22560,22560,26931,The White,0,1,9,1,0
22561,22561,26932,Last Friday,0,0,11,1,1
22562,22562,26932,Harry Reid,0,0,10,1,0
22563,22563,26932,John Boehner,0,0,12,1,0
22564,22564,26932,The House,0,1,9,1,0
22565,22565,26932,The White,0,1,9,1,0
22566,22566,26933,Last Friday,0,0,11,1,1
22567,22567,26933,Harry Reid,0,0,10,1,0
22568,22568,26933,John Boehner,0,0,12,1,0
22569,22569,26933,The House,0,1,9,1,0
22570,22570,26933,The White,0,1,9,1,0
22571,22571,26934,Last Friday,0,0,11,1,1
22572,22572,26934,Harry Reid,0,0,10,1,0
22573,22573,26934,John Boehner,0,0,12,1,0
22574,22574,26934,The House,0,1,9,1,0
22575,22575,26934,The White,0,1,9,1,0
22576,22576,26935,Last Friday,0,0,11,1,1
22577,22577,26935,Harry Reid,0,0,10,1,0
22578,22578,26935,John Boehner,0,0,12,1,0
22579,22579,26935,The House,0,1,9,1,0
22580,22580,26935,The White,0,1,9,1,0
22581,22581,26936,Last Friday,0,0,11,1,1
22582,22582,26936,Harry Reid,0,0,10,1,0
22583,22583,26936,John Boehner,0,0,12,1,0
22584,22584,26936,The House,0,1,9,1,0
22585,22585,26936,The White,0,1,9,1,0
22586,22586,26937,Last Friday,0,0,11,1,1
22587,22587,26937,Harry Reid,0,0,10,1,0
22588,22588,26937,John Boehner,0,0,12,1,0
22589,22589,26937,The House,0,1,9,1,0
22590,22590,26937,The White,0,1,9,1,0
22591,22591,26938,Last Friday,0,0,11,1,1
22592,22592,26938,Harry Reid,0,0,10,1,0
22593,22593,26938,John Boehner,0,0,12,1,0
22594,22594,26938,The House,0,1,9,1,0
22595,22595,26938,The White,0,1,9,1,0
22596,22596,26939,Last Friday,0,0,11,1,1
22597,22597,26939,Harry Reid,0,0,10,1,0
22598,22598,26939,John Boehner,0,0,12,1,0
22599,22599,26939,The House,0,1,9,1,0
22600,22600,26939,The White,0,1,9,1,0
22601,22601,26940,Last Friday,0,0,11,1,1
22602,22602,26940,Harry Reid,0,0,10,1,0
22603,22603,26940,John Boehner,0,0,12,1,0
22604,22604,26940,The House,0,1,9,1,0
22605,22605,26940,The White,0,1,9,1,0
22606,22606,26941,Last Friday,0,0,11,1,1
22607,22607,26941,Harry Reid,0,0,10,1,0
22608,22608,26941,John Boehner,0,0,12,1,0
22609,22609,26941,The House,0,1,9,1,0
22610,22610,26941,The White,0,1,9,1,0
22611,22611,26942,The Egyptian,0,0,12,1,0
22612,22612,26943,The Egyptian,0,0,12,1,0
22613,22613,26944,The Egyptian,0,0,12,1,0
22614,22614,26945,The Egyptian,0,0,12,1,0
22615,22615,26946,The Egyptian,0,0,12,1,0
22616,22616,26947,The Egyptian,0,0,12,1,0
22617,22617,26948,The Egyptian,0,0,12,1,0
22618,22618,26949,The Egyptian,0,0,12,1,0
22619,22619,26950,The Egyptian,0,0,12,1,0
22620,22620,26951,The Egyptian,0,0,12,1,0
22621,22621,26952,The Egyptian,0,0,12,1,0
22622,22622,26953,The Egyptian,0,0,12,1,0
22623,22623,26954,The Egyptian,0,0,12,1,0
22624,22624,26955,The Egyptian,0,0,12,1,0
22625,22625,26956,The Egyptian,0,0,12,1,0
22626,22626,26957,The Egyptian,0,0,12,1,0
22627,22627,26958,The Egyptian,0,0,12,1,0
22628,22628,26959,The Egyptian,0,0,12,1,0
22629,22629,26960,The Egyptian,0,0,12,1,0
22630,22630,26961,The Egyptian,0,0,12,1,0
22631,22631,26962,The Egyptian,0,0,12,1,0
22632,22632,26963,The Egyptian,0,0,12,1,0
22633,22633,26964,The Egyptian,0,0,12,1,0
22634,22634,26965,The Egyptian,0,0,12,1,0
22635,22635,26966,The Egyptian,0,0,12,1,0
22636,22636,26967,The Egyptian,0,0,12,1,0
22637,22637,26968,The Egyptian,0,0,12,1,0
22638,22638,26969,The Egyptian,0,0,12,1,0
22639,22639,26970,The Egyptian,0,0,12,1,0
22640,22640,26971,The Egyptian,0,0,12,1,0
22641,22641,26972,The Egyptian,0,0,12,1,0
22642,22642,26973,The Egyptian,0,0,12,1,0
22643,22643,26974,The Egyptian,0,0,12,1,0
22644,22644,26975,The Egyptian,0,0,12,1,0
22645,22645,26976,The Egyptian,0,0,12,1,0
22646,22646,26977,The Egyptian,0,0,12,1,0
22647,22647,26978,The Egyptian,0,0,12,1,0
22648,22648,26979,The Egyptian,0,0,12,1,0
22649,22649,26980,The Egyptian,0,0,12,1,0
22650,22650,26981,The Egyptian,0,0,12,1,0
22651,22651,26982,The Egyptian,0,0,12,1,0
22652,22652,26983,The Egyptian,0,0,12,1,0
22653,22653,26984,The Egyptian,0,0,12,1,0
22654,22654,26985,The Egyptian,0,0,12,1,0
22655,22655,26986,The Egyptian,0,0,12,1,0
22656,22656,26987,The Egyptian,0,0,12,1,0
22657,22657,26988,The Egyptian,0,0,12,1,0
22658,22658,26989,The Egyptian,0,0,12,1,0
22659,22659,26990,The Egyptian,0,0,12,1,0
22660,22660,26991,The Egyptian,0,0,12,1,0
22661,22661,26992,The Egyptian,0,0,12,1,0
22662,22662,26993,The Egyptian,0,0,12,1,0
22663,22663,26994,The Egyptian,0,0,12,1,0
22664,22664,26995,The Egyptian,0,0,12,1,0
22665,22665,26996,The Egyptian,0,0,12,1,0
22666,22666,26997,The Egyptian,0,0,12,1,0
22667,22667,26998,The Egyptian,0,0,12,1,0
22668,22668,26999,The Egyptian,0,0,12,1,0
22669,22669,27000,The Egyptian,0,0,12,1,0
22670,22670,27001,The Egyptian,0,0,12,1,0
22671,22671,27002,The Egyptian,0,0,12,1,0
22672,22672,27003,The Egyptian,0,0,12,1,0
22673,22673,27004,The Egyptian,0,0,12,1,0
22674,22674,27005,The Egyptian,0,0,12,1,0
22675,22675,27006,The Egyptian,0,0,12,1,0
22676,22676,27007,The Egyptian,0,0,12,1,0
22677,22677,27008,The Egyptian,0,0,12,1,0
22678,22678,27009,The Egyptian,0,0,12,1,0
22679,22679,27010,The Egyptian,0,0,12,1,0
22680,22680,27011,The Egyptian,0,0,12,1,0
22681,22681,27012,The Egyptian,0,0,12,1,0
22682,22682,27013,The Egyptian,0,0,12,1,0
22683,22683,27014,The Egyptian,0,0,12,1,0
22684,22684,27015,The Egyptian,0,0,12,1,0
22685,22685,27016,The Egyptian,0,0,12,1,0
22686,22686,27017,The Egyptian,0,0,12,1,0
22687,22687,27018,The Egyptian,0,0,12,1,0
22688,22688,27076,President Mohamed,0,0,17,1,0
22689,22689,27077,President Mohamed,0,0,17,1,0
22690,22690,27078,President Mohamed,0,0,17,1,0
22691,22691,27079,President Mohamed,0,0,17,1,0
22692,22692,27080,President Mohamed,0,0,17,1,0
22693,22693,27081,President Mohamed,0,0,17,1,0
22694,22694,27082,President Mohamed,0,0,17,1,0
22695,22695,27083,President Mohamed,0,0,17,1,0
22696,22696,27084,President Mohamed,0,0,17,1,0
22697,22697,27085,President Mohamed,0,0,17,1,0
22698,22698,27086,President Mohamed,0,0,17,1,0
22699,22699,27087,President Mohamed,0,0,17,1,0
22700,22700,27088,President Mohamed,0,0,17,1,0
22701,22701,27089,President Mohamed,0,0,17,1,0
22702,22702,27090,President Mohamed,0,0,17,1,0
22703,22703,27091,President Mohamed,0,0,17,1,0
22704,22704,27092,President Mohamed,0,0,17,1,0
22705,22705,27093,President Mohamed,0,0,17,1,0
22706,22706,27094,President Mohamed,0,0,17,1,0
22707,22707,27095,President Mohamed,0,0,17,1,0
22708,22708,27096,President Mohamed,0,0,17,1,0
22709,22709,27097,President Mohamed,0,0,17,1,0
22710,22710,27098,President Mohamed,0,0,17,1,0
22711,22711,27099,President Mohamed,0,0,17,1,0
22712,22712,27100,President Mohamed,0,0,17,1,0
22713,22713,27101,President Mohamed,0,0,17,1,0
22714,22714,27102,President Mohamed,0,0,17,1,0
22715,22715,27120,Presidential Spokesman,0,0,22,1,0
22716,22716,27120,Yasser Ali,0,1,10,1,0
22717,22717,27120,The Central,0,0,11,1,0
22718,22718,27121,Presidential Spokesman,0,0,22,1,0
22719,22719,27121,Yasser Ali,0,1,10,1,0
22720,22720,27121,The Central,0,0,11,1,0
22721,22721,27122,Presidential Spokesman,0,0,22,1,0
22722,22722,27122,Yasser Ali,0,1,10,1,0
22723,22723,27122,The Central,0,0,11,1,0
22724,22724,27123,Presidential Spokesman,0,0,22,1,0
22725,22725,27123,Yasser Ali,0,1,10,1,0
22726,22726,27123,The Central,0,0,11,1,0
22727,22727,27124,Presidential Spokesman,0,0,22,1,0
22728,22728,27124,Yasser Ali,0,1,10,1,0
22729,22729,27124,The Central,0,0,11,1,0
22730,22730,27125,Presidential Spokesman,0,0,22,1,0
22731,22731,27125,Yasser Ali,0,1,10,1,0
22732,22732,27125,The Central,0,0,11,1,0
22733,22733,27126,Presidential Spokesman,0,0,22,1,0
22734,22734,27126,Yasser Ali,0,1,10,1,0
22735,22735,27126,The Central,0,0,11,1,0
22736,22736,27127,Presidential Spokesman,0,0,22,1,0
22737,22737,27127,Yasser Ali,0,1,10,1,0
22738,22738,27127,The Central,0,0,11,1,0
22739,22739,27128,Presidential Spokesman,0,0,22,1,0
22740,22740,27128,Yasser Ali,0,1,10,1,0
22741,22741,27128,The Central,0,0,11,1,0
22742,22742,27129,Presidential Spokesman,0,0,22,1,0
22743,22743,27129,Yasser Ali,0,1,10,1,0
22744,22744,27129,The Central,0,0,11,1,0
22745,22745,27130,Presidential Spokesman,0,0,22,1,0
22746,22746,27130,Yasser Ali,0,1,10,1,0
22747,22747,27130,The Central,0,0,11,1,0
22748,22748,27131,Presidential Spokesman,0,0,22,1,0
22749,22749,27131,Yasser Ali,0,1,10,1,0
22750,22750,27131,The Central,0,0,11,1,0
22751,22751,27132,Presidential Spokesman,0,0,22,1,0
22752,22752,27132,Yasser Ali,0,1,10,1,0
22753,22753,27132,The Central,0,0,11,1,0
22754,22754,27133,Presidential Spokesman,0,0,22,1,0
22755,22755,27133,Yasser Ali,0,1,10,1,0
22756,22756,27133,The Central,0,0,11,1,0
22757,22757,27134,Presidential Spokesman,0,0,22,1,0
22758,22758,27134,Yasser Ali,0,1,10,1,0
22759,22759,27134,The Central,0,0,11,1,0
22760,22760,27135,Presidential Spokesman,0,0,22,1,0
22761,22761,27135,Yasser Ali,0,1,10,1,0
22762,22762,27135,The Central,0,0,11,1,0
22763,22763,27136,Presidential Spokesman,0,0,22,1,0
22764,22764,27136,Yasser Ali,0,1,10,1,0
22765,22765,27136,The Central,0,0,11,1,0
22766,22766,27137,Presidential Spokesman,0,0,22,1,0
22767,22767,27137,Yasser Ali,0,1,10,1,0
22768,22768,27137,The Central,0,0,11,1,0
22769,22769,27138,Presidential Spokesman,0,0,22,1,0
22770,22770,27138,Yasser Ali,0,1,10,1,0
22771,22771,27138,The Central,0,0,11,1,0
22772,22772,27139,Presidential Spokesman,0,0,22,1,0
22773,22773,27139,Yasser Ali,0,1,10,1,0
22774,22774,27139,The Central,0,0,11,1,0
22775,22775,27140,Presidential Spokesman,0,0,22,1,0
22776,22776,27140,Yasser Ali,0,1,10,1,0
22777,22777,27140,The Central,0,0,11,1,0
22778,22778,27141,Presidential Spokesman,0,0,22,1,0
22779,22779,27141,Yasser Ali,0,1,10,1,0
22780,22780,27141,The Central,0,0,11,1,0
